,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title
48,0.744,0.611,-6.386,0.0333,0.0723,0.000532,0.0692,0.961,114.991,142187,4,0.744,0.611,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991,audio_features,5AoTuHE5P5bvC7BBppYnja,spotify:track:5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/tracks/5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/audio-analysis/5AoTuHE5P5bvC7BBppYnja,142187,4,Aretha Franklin,Respect - 2003 Remaster
49,0.458,0.801,-7.83,0.0565,0.691,0.0,0.328,0.93,160.547,159853,3,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,audio_features,7FS541dJh3iQAEXEZoDhE6,spotify:track:7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/tracks/7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/audio-analysis/7FS541dJh3iQAEXEZoDhE6,159853,4,Sam Cooke,Twistin' the Night Away
50,0.251,0.868,-2.685,0.128,0.488,7.34e-06,0.814,0.599,177.13,128200,5,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13,audio_features,6vcG9EgeqJUSmmF65lxUm6,spotify:track:6vcG9EgeqJUSmmF65lxUm6,https://api.spotify.com/v1/tracks/6vcG9EgeqJUSmmF65lxUm6,https://api.spotify.com/v1/audio-analysis/6vcG9EgeqJUSmmF65lxUm6,128200,4,The Chiffons,One Fine Day
51,0.846,0.595,-8.372,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827,4,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,audio_features,5YLnfy7R2kueN0BRPkjiEG,spotify:track:5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/tracks/5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/audio-analysis/5YLnfy7R2kueN0BRPkjiEG,196827,4,The Staple Singers,I'll Take You There
52,0.572,0.418,-10.738,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,2,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4,The Temptations,My Girl
53,0.424,0.465,-6.595,0.0297,0.461,5.52e-05,0.154,0.462,112.418,206387,2,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,audio_features,65GbQI9VDTs7vo6MJL2iJA,spotify:track:65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/tracks/65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/audio-analysis/65GbQI9VDTs7vo6MJL2iJA,206387,3,Leon Bridges,Coming Home
54,0.756,0.397,-10.701,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396,2,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4,Al Green,Let's Stay Together
55,0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,256427,2,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427,4,Commodores,Easy
56,0.471,0.585,-6.105,0.0822,0.786,0.0,0.811,0.655,150.719,169747,5,0.471,0.585,1,-6.105,1,0.0822,0.786,0.0,0.811,0.655,150.719,audio_features,6EAlFsajDK1PVgfhdJbS5Y,spotify:track:6EAlFsajDK1PVgfhdJbS5Y,https://api.spotify.com/v1/tracks/6EAlFsajDK1PVgfhdJbS5Y,https://api.spotify.com/v1/audio-analysis/6EAlFsajDK1PVgfhdJbS5Y,169747,4,Etta James,Something's Got A Hold On Me
57,0.691,0.507,-10.23,0.0343,0.627,0.0,0.457,0.885,128.518,125440,5,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,audio_features,2g2GkH3vZHk4lWzBjgQ6nY,spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/tracks/2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/audio-analysis/2g2GkH3vZHk4lWzBjgQ6nY,125440,4,Sam Cooke,(What A) Wonderful World
58,0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,178400,4,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4,The O'Jays,Love Train
59,0.59,0.659,-9.669,0.0697,0.104,6.56e-06,0.356,0.965,80.201,141067,4,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56e-06,0.356,0.965,80.201,audio_features,0pvA063uNyGQFp7DNtmk0P,spotify:track:0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/tracks/0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/audio-analysis/0pvA063uNyGQFp7DNtmk0P,141067,4,Arthur Conley,Sweet Soul Music
60,0.71,0.674,-5.393,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,184413,4,0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,audio_features,4ZKGarvWsSOruOaw40cFNz,spotify:track:4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/tracks/4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/audio-analysis/4ZKGarvWsSOruOaw40cFNz,184413,4,Raphael Saadiq,Love That Girl
61,0.748,0.719,-11.172,0.0421,0.362,0.139,0.114,0.737,107.962,199427,4,0.748,0.719,2,-11.172,0,0.0421,0.362,0.139,0.114,0.737,107.962,audio_features,1XvCs8az0V297Ex0I9VAPu,spotify:track:1XvCs8az0V297Ex0I9VAPu,https://api.spotify.com/v1/tracks/1XvCs8az0V297Ex0I9VAPu,https://api.spotify.com/v1/audio-analysis/1XvCs8az0V297Ex0I9VAPu,199427,4,Sly Stone,Family Affair
62,0.732,0.506,-11.735,0.0462,0.688,1.04e-06,0.146,0.867,126.325,163093,2,0.732,0.506,7,-11.735,1,0.0462,0.688,1.04e-06,0.146,0.867,126.325,audio_features,307kcWJQNMdiYYKj1LgClU,spotify:track:307kcWJQNMdiYYKj1LgClU,https://api.spotify.com/v1/tracks/307kcWJQNMdiYYKj1LgClU,https://api.spotify.com/v1/audio-analysis/307kcWJQNMdiYYKj1LgClU,163093,4,The Supremes,Come See About Me
63,0.665,0.859,-4.532,0.0671,0.119,0.0,0.0769,0.639,123.387,384613,0,0.665,0.859,2,-4.532,1,0.0671,0.119,0.0,0.0769,0.639,123.387,audio_features,4mumFsUDQXpQts1Y7Zjw5H,spotify:track:4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/tracks/4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/audio-analysis/4mumFsUDQXpQts1Y7Zjw5H,384613,4,Harold Melvin & The Blue Notes,The Love I Lost (feat. Teddy Pendergrass)
64,0.769,0.367,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756,2,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4,Otis Redding,(Sittin' On) the Dock of the Bay
65,0.621,0.972,-3.791,0.0724,0.472,0.000585,0.195,0.866,155.113,244160,4,0.621,0.972,8,-3.791,1,0.0724,0.472,0.000585,0.195,0.866,155.113,audio_features,19jo0UT2vqD4pNVfIqTy4R,spotify:track:19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/tracks/19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/audio-analysis/19jo0UT2vqD4pNVfIqTy4R,244160,4,Ike & Tina Turner,River Deep - Mountain High
66,0.813,0.619,-8.203,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,audio_features,7lL2lMWNtzOcf5HnEudNgn,spotify:track:7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/tracks/7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/audio-analysis/7lL2lMWNtzOcf5HnEudNgn,139507,4,Sly & The Family Stone,Everyday People
67,0.696,0.547,-5.954,0.169,0.792,0.0,0.155,0.623,73.203,155507,2,0.696,0.547,5,-5.954,0,0.169,0.792,0.0,0.155,0.623,73.203,audio_features,5P11rW6aJErF37MTfRZS31,spotify:track:5P11rW6aJErF37MTfRZS31,https://api.spotify.com/v1/tracks/5P11rW6aJErF37MTfRZS31,https://api.spotify.com/v1/audio-analysis/5P11rW6aJErF37MTfRZS31,155507,4,Ray Charles,"Hallelujah, I Love Her So"
68,0.521,0.443,-8.188,0.0395,0.308,0.0,0.475,0.596,76.228,237467,5,0.521,0.443,11,-8.188,1,0.0395,0.308,0.0,0.475,0.596,76.228,audio_features,6hJhVBOnkchxBsDHbLOBJP,spotify:track:6hJhVBOnkchxBsDHbLOBJP,https://api.spotify.com/v1/tracks/6hJhVBOnkchxBsDHbLOBJP,https://api.spotify.com/v1/audio-analysis/6hJhVBOnkchxBsDHbLOBJP,237467,4,Dobie Gray,Drift Away - Single Version
69,0.699,0.574,-6.96,0.0519,0.715,0.0,0.173,0.912,126.56,172187,4,0.699,0.574,10,-6.96,1,0.0519,0.715,0.0,0.173,0.912,126.56,audio_features,7rUPIW0pQoshbOtysdlWX2,spotify:track:7rUPIW0pQoshbOtysdlWX2,https://api.spotify.com/v1/tracks/7rUPIW0pQoshbOtysdlWX2,https://api.spotify.com/v1/audio-analysis/7rUPIW0pQoshbOtysdlWX2,172187,4,Mary Wells,My Guy
70,0.666,0.549,-8.672,0.0616,0.573,1.84e-06,0.122,0.961,95.552,141000,4,0.666,0.549,10,-8.672,1,0.0616,0.573,1.84e-06,0.122,0.961,95.552,audio_features,3AW8RH8wosGLxd6ZojTGBe,spotify:track:3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/tracks/3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/audio-analysis/3AW8RH8wosGLxd6ZojTGBe,141000,4,Otis Redding,Hard to Handle
71,0.565,0.644,-8.116,0.0696,0.426,0.0,0.264,0.633,97.716,452773,0,0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.716,audio_features,5kQ2ZEav7TgUoLSLrm7h8S,spotify:track:5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/tracks/5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/audio-analysis/5kQ2ZEav7TgUoLSLrm7h8S,452773,4,Harold Melvin & The Blue Notes,Wake Up Everybody (feat. Teddy Pendergrass)
72,0.474,0.473,-11.454,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,199267,2,0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,audio_features,4uCbetXW9LStYPUjCpBVp9,spotify:track:4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/tracks/4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/audio-analysis/4uCbetXW9LStYPUjCpBVp9,199267,4,Aretha Franklin,Son of a Preacher Man
73,0.659,0.513,-7.186,0.0293,0.315,0.0,0.283,0.855,133.609,177533,4,0.659,0.513,0,-7.186,1,0.0293,0.315,0.0,0.283,0.855,133.609,audio_features,6sPOmDulFtLzfX25zICNrC,spotify:track:6sPOmDulFtLzfX25zICNrC,https://api.spotify.com/v1/tracks/6sPOmDulFtLzfX25zICNrC,https://api.spotify.com/v1/audio-analysis/6sPOmDulFtLzfX25zICNrC,177533,4,The Foundations,Build Me Up Buttercup - Mono
74,0.886,0.491,-12.589,0.171,0.29,2.46e-06,0.229,0.971,93.236,164560,4,0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4,Jean Knight,Mr. Big Stuff
75,0.596,0.793,-6.611,0.0421,0.586,1.86e-06,0.108,0.8,150.256,172947,4,0.596,0.793,5,-6.611,1,0.0421,0.586,1.86e-06,0.108,0.8,150.256,audio_features,0Omt3rVppHIlYFXNL1VWgL,spotify:track:0Omt3rVppHIlYFXNL1VWgL,https://api.spotify.com/v1/tracks/0Omt3rVppHIlYFXNL1VWgL,https://api.spotify.com/v1/audio-analysis/0Omt3rVppHIlYFXNL1VWgL,172947,4,The Contours,Do You Love Me - Mono Single
76,0.573,0.786,-4.354,0.0352,0.0634,0.212,0.117,0.612,110.289,171267,4,0.573,0.786,7,-4.354,1,0.0352,0.0634,0.212,0.117,0.612,110.289,audio_features,5Z0MrFDEIDB075We9w9276,spotify:track:5Z0MrFDEIDB075We9w9276,https://api.spotify.com/v1/tracks/5Z0MrFDEIDB075We9w9276,https://api.spotify.com/v1/audio-analysis/5Z0MrFDEIDB075We9w9276,171267,4,St. Paul & The Broken Bones,Call Me
77,0.44,0.682,-7.416,0.0373,0.681,3.33e-05,0.207,0.626,135.917,158853,2,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33e-05,0.207,0.626,135.917,audio_features,5usNPz6U1acDrkUYekGYDY,spotify:track:5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/tracks/5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/audio-analysis/5usNPz6U1acDrkUYekGYDY,158853,4,The Crystals,Then He Kissed Me
78,0.544,0.842,-4.634,0.115,0.0528,0.0,0.0946,0.714,169.406,187783,3,0.544,0.842,0,-4.634,1,0.115,0.0528,0.0,0.0946,0.714,169.406,audio_features,6bo1ykqKEAYsdwVtR1ze8x,spotify:track:6bo1ykqKEAYsdwVtR1ze8x,https://api.spotify.com/v1/tracks/6bo1ykqKEAYsdwVtR1ze8x,https://api.spotify.com/v1/audio-analysis/6bo1ykqKEAYsdwVtR1ze8x,187783,4,Vintage Trouble,Pelvis Pusher
79,0.701,0.517,-7.951,0.0357,0.765,0.0,0.385,0.688,127.401,163733,2,0.701,0.517,2,-7.951,1,0.0357,0.765,0.0,0.385,0.688,127.401,audio_features,7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/tracks/7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/audio-analysis/7N3UAu6FkwdBg9J7OONBBP,163733,4,Martha Reeves & The Vandellas,Jimmy Mack
80,0.629,0.543,-9.185,0.045,0.145,0.0,0.116,0.858,75.519,166067,4,0.629,0.543,8,-9.185,1,0.045,0.145,0.0,0.116,0.858,75.519,audio_features,4NL8D4RQsC6ux6eI3m3Lg5,spotify:track:4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/tracks/4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/audio-analysis/4NL8D4RQsC6ux6eI3m3Lg5,166067,4,Solomon Burke,Everybody Needs Somebody to Love
81,0.761,0.103,-16.964,0.0416,0.944,0.0,0.127,0.53,114.044,160133,2,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,audio_features,373yGkNo74RZgmQgTiR8xK,spotify:track:373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/tracks/373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/audio-analysis/373yGkNo74RZgmQgTiR8xK,160133,4,Ella Fitzgerald,It's Only A Paper Moon
82,0.547,0.806,-8.947,0.0418,0.569,0.000146,0.427,0.971,141.78,194640,5,0.547,0.806,5,-8.947,1,0.0418,0.569,0.000146,0.427,0.971,141.78,audio_features,63VN1yQ8RcKMUVX4KMRsBy,spotify:track:63VN1yQ8RcKMUVX4KMRsBy,https://api.spotify.com/v1/tracks/63VN1yQ8RcKMUVX4KMRsBy,https://api.spotify.com/v1/audio-analysis/63VN1yQ8RcKMUVX4KMRsBy,194640,4,Little Richard,Get Down with It
83,0.676,0.657,-4.185,0.0333,0.64,4.95e-05,0.107,0.727,96.034,200687,4,0.676,0.657,4,-4.185,0,0.0333,0.64,4.95e-05,0.107,0.727,96.034,audio_features,0jecTSpHjOy5CyqEdfod5c,spotify:track:0jecTSpHjOy5CyqEdfod5c,https://api.spotify.com/v1/tracks/0jecTSpHjOy5CyqEdfod5c,https://api.spotify.com/v1/audio-analysis/0jecTSpHjOy5CyqEdfod5c,200687,4,Durand Jones & The Indications,Don’t You Know
84,0.521,0.799,-11.993,0.097,0.106,0.732,0.332,0.709,175.921,185227,3,0.521,0.799,0,-11.993,1,0.097,0.106,0.732,0.332,0.709,175.921,audio_features,7b8s4Z0abQQ4x4jpct4GjR,spotify:track:7b8s4Z0abQQ4x4jpct4GjR,https://api.spotify.com/v1/tracks/7b8s4Z0abQQ4x4jpct4GjR,https://api.spotify.com/v1/audio-analysis/7b8s4Z0abQQ4x4jpct4GjR,185227,4,The Meters,Cissy Strut
85,0.67,0.584,-8.325,0.034,0.439,0.00614,0.178,0.944,98.185,179227,4,0.67,0.584,8,-8.325,1,0.034,0.439,0.00614,0.178,0.944,98.185,audio_features,3tSi6iFO9yLGIYIqMEgjC9,spotify:track:3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/tracks/3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/audio-analysis/3tSi6iFO9yLGIYIqMEgjC9,179227,4,The Jackson 5,I Want You Back
86,0.641,0.721,-6.788,0.0451,0.413,7.15e-06,0.246,0.753,67.055,183333,4,0.641,0.721,11,-6.788,0,0.0451,0.413,7.15e-06,0.246,0.753,67.055,audio_features,3jpeI1goQHPIwwCMxrLrwx,spotify:track:3jpeI1goQHPIwwCMxrLrwx,https://api.spotify.com/v1/tracks/3jpeI1goQHPIwwCMxrLrwx,https://api.spotify.com/v1/audio-analysis/3jpeI1goQHPIwwCMxrLrwx,183333,4,Leon Bridges,Smooth Sailin'
87,0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,2,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,Bill Withers,Ain't No Sunshine
88,0.75,0.444,-8.63,0.0403,0.12,3.69e-06,0.118,0.849,111.919,157160,4,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,audio_features,4NRQwaks9r58tTDvr4iEyv,spotify:track:4NRQwaks9r58tTDvr4iEyv,https://api.spotify.com/v1/tracks/4NRQwaks9r58tTDvr4iEyv,https://api.spotify.com/v1/audio-analysis/4NRQwaks9r58tTDvr4iEyv,157160,4,Wilson Pickett,In the Midnight Hour
89,0.69,0.572,-6.131,0.0264,0.0451,0.0,0.0969,0.375,111.92,235667,1,0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92,audio_features,3sTc75CCyIw4FPs6cXkOe7,spotify:track:3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/tracks/3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/audio-analysis/3sTc75CCyIw4FPs6cXkOe7,235667,4,John Legend,Save Room
90,0.711,0.362,-10.851,0.0381,0.272,0.0,0.127,0.616,117.287,194293,1,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,audio_features,1tqT6DhmsrtQgyCKUwotiw,spotify:track:1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/tracks/1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/audio-analysis/1tqT6DhmsrtQgyCKUwotiw,194293,4,Marvin Gaye,I Heard It Through The Grapevine
91,0.523,0.402,-8.233,0.0305,0.778,0.0,0.432,0.675,70.863,162533,2,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,audio_features,0WVTQp3SOCuMr08jh1jweV,spotify:track:0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV,162533,4,Sam Cooke,Bring It On Home to Me
92,0.747,0.226,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792,161960,2,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,65jrjEhWfAvysKfnojk1i0,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4,The Drifters,Under the Boardwalk
93,0.8,0.878,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,4,0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,audio_features,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/tracks/2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/audio-analysis/2NVpYQqdraEcQwqT7GhUkh,280853,4,Chaka Khan,Ain't Nobody
94,0.892,0.593,-9.429,0.0405,0.2,0.000339,0.0996,0.867,120.979,293227,4,0.892,0.593,0,-9.429,0,0.0405,0.2,0.000339,0.0996,0.867,120.979,audio_features,5CLozJK4pKWoPpFf2Z1Mye,spotify:track:5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/tracks/5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/audio-analysis/5CLozJK4pKWoPpFf2Z1Mye,293227,4,Commodores,Lady (You Bring Me Up)
95,0.489,0.936,-4.909,0.0533,0.000168,0.000263,0.149,0.822,111.845,164240,4,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,audio_features,1b63ryTONnLSP14Oytqp6p,spotify:track:1b63ryTONnLSP14Oytqp6p,https://api.spotify.com/v1/tracks/1b63ryTONnLSP14Oytqp6p,https://api.spotify.com/v1/audio-analysis/1b63ryTONnLSP14Oytqp6p,164240,4,The Flirtations,Nothing But A Heartache
96,0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,2,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,Ben E. King,Stand by Me
97,0.762,0.528,-6.789,0.0335,0.0573,0.0,0.281,0.933,140.403,129613,4,0.762,0.528,8,-6.789,0,0.0335,0.0573,0.0,0.281,0.933,140.403,audio_features,5rrXkymfQdhNBgBZ3BUVbB,spotify:track:5rrXkymfQdhNBgBZ3BUVbB,https://api.spotify.com/v1/tracks/5rrXkymfQdhNBgBZ3BUVbB,https://api.spotify.com/v1/audio-analysis/5rrXkymfQdhNBgBZ3BUVbB,129613,4,The Shirelles,Mama Said - Rerecorded Version
98,0.843,0.48,-11.574,0.0492,0.28,0.000782,0.108,0.762,101.993,180493,4,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,audio_features,2BydLQAh7CUIFvSEqAMc4x,spotify:track:2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/tracks/2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/audio-analysis/2BydLQAh7CUIFvSEqAMc4x,180493,4,Sly & The Family Stone,If You Want Me to Stay
99,0.715,0.491,-8.126,0.0322,0.48,1.19e-05,0.124,0.875,107.941,195293,4,0.715,0.491,3,-8.126,1,0.0322,0.48,1.19e-05,0.124,0.875,107.941,audio_features,2u0TWxcEOhIwSzyIAwxdIs,spotify:track:2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/tracks/2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/audio-analysis/2u0TWxcEOhIwSzyIAwxdIs,195293,4,Bettye Swann,Make Me Yours
100,0.275,0.157,-18.752,0.0636,0.89,0.842,0.186,0.304,73.289,152280,7,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,audio_features,17i5jLpzndlQhbS4SrTd0B,spotify:track:17i5jLpzndlQhbS4SrTd0B,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,https://api.spotify.com/v1/audio-analysis/17i5jLpzndlQhbS4SrTd0B,152280,4,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude"
101,0.221,0.126,-25.427,0.0447,0.989,0.897,0.102,0.216,133.63,139307,7,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,audio_features,4SFBV7SRNG2e2kyL1F6kjU,spotify:track:4SFBV7SRNG2e2kyL1F6kjU,https://api.spotify.com/v1/tracks/4SFBV7SRNG2e2kyL1F6kjU,https://api.spotify.com/v1/audio-analysis/4SFBV7SRNG2e2kyL1F6kjU,139307,4,Johann Sebastian Bach,"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846"
102,0.289,0.0306,-30.79,0.0446,0.987,0.911,0.102,0.118,125.61,212067,6,0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,audio_features,3zLTPuucd3e6TxZnu2dlVS,spotify:track:3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/tracks/3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/audio-analysis/3zLTPuucd3e6TxZnu2dlVS,212067,3,Ludwig van Beethoven,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise"""
